order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,product_id,unit_price,quantity,discount
10944,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,44,19.45,18,0.25
10944,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,56,38.0,18,0.0
10945,MORGK,4,1998-03-12,1998-04-09,1998-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,13,6.0,20,0.0
10945,MORGK,4,1998-03-12,1998-04-09,1998-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,31,12.5,10,0.0
10946,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,10,31.0,25,0.0
10946,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,24,4.5,25,0.0
10946,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,77,13.0,40,0.0
10947,BSBEV,3,1998-03-13,1998-04-10,1998-03-16,2,3.26,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,59,55.0,4,0.0
10948,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,50,16.25,9,0.0
10948,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,51,53.0,40,0.0
10948,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,55,24.0,4,0.0
10949,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,6,25.0,12,0.0
10949,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,10,31.0,30,0.0
10949,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,17,39.0,6,0.0
10949,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,62,49.3,60,0.0
10950,MAGAA,1,1998-03-16,1998-04-13,1998-03-23,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,4,22.0,5,0.0
10951,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,33,2.5,15,0.05
10951,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,41,9.65,6,0.05
10951,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,75,7.75,50,0.05
10952,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,6,25.0,16,0.05
10952,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,28,45.6,2,0.0
10953,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,20,81.0,50,0.05
10953,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,31,12.5,50,0.05
10954,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,16,17.45,28,0.15
10954,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,31,12.5,25,0.15
10954,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,45,9.5,30,0.0
10954,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,60,34.0,24,0.15
10955,FOLKO,8,1998-03-17,1998-04-14,1998-03-20,2,3.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,75,7.75,12,0.2
10956,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,21,10.0,12,0.0
10956,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,47,9.5,14,0.0
10956,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,51,53.0,8,0.0
10957,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,30,25.89,30,0.0
10957,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,35,18.0,40,0.0
10957,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,64,33.25,8,0.0
10958,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,5,21.35,20,0.0
10958,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,7,30.0,6,0.0
10958,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,72,34.8,5,0.0
10959,GOURL,6,1998-03-18,1998-04-29,1998-03-23,2,4.98,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,75,7.75,20,0.15
10960,HILAA,3,1998-03-19,1998-04-02,1998-04-08,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,24,4.5,10,0.25
10960,HILAA,3,1998-03-19,1998-04-02,1998-04-08,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,41,9.65,24,0.0
10961,QUEEN,8,1998-03-19,1998-04-16,1998-03-30,1,104.47,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,52,7.0,6,0.05
10961,QUEEN,8,1998-03-19,1998-04-16,1998-03-30,1,104.47,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,76,18.0,60,0.0
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,7,30.0,45,0.0
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,13,6.0,77,0.0
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,53,32.8,20,0.0
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,69,36.0,9,0.0
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,76,18.0,44,0.0
10963,FURIB,9,1998-03-19,1998-04-16,1998-03-26,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,60,34.0,2,0.15
10964,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,18,62.5,6,0.0
10964,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,38,263.5,5,0.0
10964,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,69,36.0,10,0.0
10965,OLDWO,6,1998-03-20,1998-04-17,1998-03-30,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,51,53.0,16,0.0
10966,CHOPS,4,1998-03-20,1998-04-17,1998-04-08,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,37,26.0,8,0.0
10966,CHOPS,4,1998-03-20,1998-04-17,1998-04-08,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,56,38.0,12,0.15
10966,CHOPS,4,1998-03-20,1998-04-17,1998-04-08,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,62,49.3,12,0.15
10967,TOMSP,2,1998-03-23,1998-04-20,1998-04-02,2,62.22,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,19,9.2,12,0.0
10967,TOMSP,2,1998-03-23,1998-04-20,1998-04-02,2,62.22,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,49,20.0,40,0.0
10968,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,12,38.0,30,0.0
10968,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,24,4.5,30,0.0
10968,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,64,33.25,4,0.0
10969,COMMI,1,1998-03-23,1998-04-20,1998-03-30,2,0.21,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,46,12.0,9,0.0
10970,BOLID,9,1998-03-24,1998-04-07,1998-04-24,1,16.16,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain,52,7.0,40,0.2
10971,FRANR,2,1998-03-24,1998-04-21,1998-04-02,2,121.82,France restauration,"54, rue Royale",Nantes,,44000,France,29,123.79,14,0.0
10972,LACOR,4,1998-03-24,1998-04-21,1998-03-26,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,17,39.0,6,0.0
10972,LACOR,4,1998-03-24,1998-04-21,1998-03-26,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,33,2.5,7,0.0
10973,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,26,31.23,5,0.0
10973,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,41,9.65,6,0.0
10973,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,75,7.75,10,0.0
10974,SPLIR,3,1998-03-25,1998-04-08,1998-04-03,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,63,43.9,10,0.0
10975,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,8,40.0,16,0.0
10975,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,75,7.75,10,0.0
10976,HILAA,1,1998-03-25,1998-05-06,1998-04-03,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,28,45.6,20,0.0
10977,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,39,18.0,30,0.0
10977,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,47,9.5,30,0.0
10977,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,51,53.0,10,0.0
10977,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,63,43.9,20,0.0
10978,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,8,40.0,20,0.15
10978,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,21,10.0,40,0.15
10978,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,40,18.4,10,0.0
10978,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,44,19.45,6,0.15
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,7,30.0,18,0.0
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,12,38.0,20,0.0
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,24,4.5,80,0.0
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,27,43.9,30,0.0
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,31,12.5,24,0.0
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,63,43.9,35,0.0
10980,FOLKO,4,1998-03-27,1998-05-08,1998-04-17,1,1.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,75,7.75,40,0.2
10981,HANAR,1,1998-03-27,1998-04-24,1998-04-02,2,193.37,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,38,263.5,60,0.0
10982,BOTTM,2,1998-03-27,1998-04-24,1998-04-08,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,7,30.0,20,0.0
10982,BOTTM,2,1998-03-27,1998-04-24,1998-04-08,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,43,46.0,9,0.0
10983,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,13,6.0,84,0.15
10983,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,57,19.5,15,0.0
10984,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,16,17.45,55,0.0
10984,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,24,4.5,20,0.0
10984,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,36,19.0,40,0.0
10985,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,16,17.45,36,0.1
10985,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,18,62.5,8,0.1
10985,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,32,32.0,35,0.1
10986,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,11,21.0,30,0.0
10986,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,20,81.0,15,0.0
10986,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,76,18.0,10,0.0
10986,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,77,13.0,15,0.0
10987,EASTC,8,1998-03-31,1998-04-28,1998-04-06,1,185.48,Eastern Connection,35 King George,London,,WX3 6FW,UK,7,30.0,60,0.0
10987,EASTC,8,1998-03-31,1998-04-28,1998-04-06,1,185.48,Eastern Connection,35 King George,London,,WX3 6FW,UK,43,46.0,6,0.0
10987,EASTC,8,1998-03-31,1998-04-28,1998-04-06,1,185.48,Eastern Connection,35 King George,London,,WX3 6FW,UK,72,34.8,20,0.0
10988,RATTC,3,1998-03-31,1998-04-28,1998-04-10,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,7,30.0,60,0.0
10988,RATTC,3,1998-03-31,1998-04-28,1998-04-10,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,62,49.3,40,0.1
10989,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,6,25.0,40,0.0
10989,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,11,21.0,15,0.0
10989,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,41,9.65,4,0.0
10990,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,21,10.0,65,0.0
10990,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,34,14.0,60,0.15
10990,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,55,24.0,65,0.15
10990,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,61,28.5,66,0.15
10991,QUICK,1,1998-04-01,1998-04-29,1998-04-07,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2,19.0,50,0.2
10991,QUICK,1,1998-04-01,1998-04-29,1998-04-07,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,70,15.0,20,0.2
10991,QUICK,1,1998-04-01,1998-04-29,1998-04-07,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,76,18.0,90,0.2
10992,THEBI,1,1998-04-01,1998-04-29,1998-04-03,3,4.27,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,72,34.8,2,0.0
10993,FOLKO,7,1998-04-01,1998-04-29,1998-04-10,3,8.81,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,29,123.79,50,0.25
10993,FOLKO,7,1998-04-01,1998-04-29,1998-04-10,3,8.81,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,41,9.65,35,0.25
10994,VAFFE,2,1998-04-02,1998-04-16,1998-04-09,3,65.53,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,59,55.0,18,0.05
10995,PERIC,1,1998-04-02,1998-04-30,1998-04-06,3,46.0,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,51,53.0,20,0.0
10995,PERIC,1,1998-04-02,1998-04-30,1998-04-06,3,46.0,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,60,34.0,4,0.0
10996,QUICK,4,1998-04-02,1998-04-30,1998-04-10,2,1.12,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,42,14.0,40,0.0
10997,LILAS,8,1998-04-03,1998-05-15,1998-04-13,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,32,32.0,50,0.0
10997,LILAS,8,1998-04-03,1998-05-15,1998-04-13,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,46,12.0,20,0.25
10997,LILAS,8,1998-04-03,1998-05-15,1998-04-13,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,52,7.0,20,0.25
10998,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,24,4.5,12,0.0
10998,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,61,28.5,7,0.0
10998,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,74,10.0,20,0.0
10998,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,75,7.75,30,0.0
10999,OTTIK,6,1998-04-03,1998-05-01,1998-04-10,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,41,9.65,20,0.05
10999,OTTIK,6,1998-04-03,1998-05-01,1998-04-10,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,51,53.0,15,0.05
10999,OTTIK,6,1998-04-03,1998-05-01,1998-04-10,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,77,13.0,21,0.05
11000,RATTC,2,1998-04-06,1998-05-04,1998-04-14,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,4,22.0,25,0.25
11000,RATTC,2,1998-04-06,1998-05-04,1998-04-14,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,24,4.5,30,0.25
11000,RATTC,2,1998-04-06,1998-05-04,1998-04-14,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,77,13.0,30,0.0
11001,FOLKO,2,1998-04-06,1998-05-04,1998-04-14,2,197.3,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,7,30.0,60,0.0
11001,FOLKO,2,1998-04-06,1998-05-04,1998-04-14,2,197.3,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,22,21.0,25,0.0
11001,FOLKO,2,1998-04-06,1998-05-04,1998-04-14,2,197.3,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,46,12.0,25,0.0
11001,FOLKO,2,1998-04-06,1998-05-04,1998-04-14,2,197.3,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,55,24.0,6,0.0
11002,SAVEA,4,1998-04-06,1998-05-04,1998-04-16,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,13,6.0,56,0.0
11002,SAVEA,4,1998-04-06,1998-05-04,1998-04-16,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,35,18.0,15,0.15
11002,SAVEA,4,1998-04-06,1998-05-04,1998-04-16,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,42,14.0,24,0.15
11002,SAVEA,4,1998-04-06,1998-05-04,1998-04-16,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,55,24.0,40,0.0
11003,THECR,3,1998-04-06,1998-05-04,1998-04-08,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,1,18.0,4,0.0
11003,THECR,3,1998-04-06,1998-05-04,1998-04-08,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,40,18.4,10,0.0
11003,THECR,3,1998-04-06,1998-05-04,1998-04-08,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,52,7.0,10,0.0
11004,MAISD,3,1998-04-07,1998-05-05,1998-04-20,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,26,31.23,6,0.0
11004,MAISD,3,1998-04-07,1998-05-05,1998-04-20,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,76,18.0,6,0.0
11005,WILMK,2,1998-04-07,1998-05-05,1998-04-10,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,1,18.0,2,0.0
11005,WILMK,2,1998-04-07,1998-05-05,1998-04-10,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,59,55.0,10,0.0
11006,GREAL,3,1998-04-07,1998-05-05,1998-04-15,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1,18.0,8,0.0
11006,GREAL,3,1998-04-07,1998-05-05,1998-04-15,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,29,123.79,2,0.25
11007,PRINI,8,1998-04-08,1998-05-06,1998-04-13,2,202.24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,8,40.0,30,0.0
11007,PRINI,8,1998-04-08,1998-05-06,1998-04-13,2,202.24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,29,123.79,10,0.0
